Date,Region,Category,Units_Sold,Revenue
2024-08-27,North,Groceries,5,680.48
2024-08-27,North,Furniture,8,506.58
2024-08-27,North,Toys,8,555.54
2024-08-27,South,Electronics,7,492.88
2024-08-27,South,Clothing,4,519.6
2024-08-27,South,Groceries,9,475.66
2024-08-27,South,Furniture,9,375.75
2024-08-27,South,Toys,4,410.75
2024-08-27,East,Electronics,13,372.84
2024-08-27,East,Clothing,12,471.88
2024-08-27,East,Groceries,1,421.52
2024-08-27,East,Furniture,7,467.79
2024-08-27,East,Toys,6,290.92
2024-08-27,West,Electronics,10,739.43
2024-08-27,West,Clothing,10,482.78
2024-08-27,West,Groceries,12,741.77
2024-08-27,West,Furniture,6,555.07
2024-08-27,West,Toys,10,524.44
2024-08-28,North,Electronics,8,496.73
2024-08-28,North,Clothing,17,548.91
2024-08-28,North,Groceries,12,772.0
2024-08-28,North,Furniture,8,393.87
2024-08-28,North,Toys,10,453.23
2024-08-28,South,Electronics,9,601.98
2024-08-28,South,Clothing,6,542.67
2024-08-28,South,Groceries,5,557.71
2024-08-28,South,Furniture,3,636.91
2024-08-28,South,Toys,5,382.6
2024-08-28,East,Electronics,6,378.21
2024-08-28,East,Clothing,6,422.29
2024-08-28,East,Groceries,11,336.77
2024-08-28,East,Furniture,7,515.4
2024-08-28,East,Toys,13,493.44
2024-08-28,West,Electronics,8,461.09
2024-08-28,West,Clothing,11,559.74
2024-08-28,West,Groceries,4,702.9
2024-08-28,West,Furniture,9,375.4
2024-08-28,West,Toys,6,697.41
2024-08-29,North,Electronics,4,406.96
2024-08-29,North,Clothing,8,468.8
2024-08-29,North,Groceries,6,431.52
2024-08-29,North,Furniture,8,465.57
2024-08-29,North,Toys,10,395.33
2024-08-29,South,Electronics,4,470.88
2024-08-29,South,Clothing,10,557.31
2024-08-29,South,Groceries,13,430.92
2024-08-29,South,Furniture,11,351.07
2024-08-29,South,Toys,7,798.67
2024-08-29,East,Electronics,16,457.27
2024-08-29,East,Clothing,9,495.87
2024-08-29,East,Groceries,10,456.11
2024-08-29,East,Furniture,9,565.5
2024-08-29,East,Toys,10,843.73
2024-08-29,West,Electronics,10,478.25
2024-08-29,West,Clothing,4,549.85
2024-08-29,West,Groceries,5,414.96
2024-08-29,West,Furniture,1,712.52
2024-08-29,West,Toys,9,565.52
2024-08-30,North,Electronics,4,502.46
2024-08-30,North,Clothing,13,608.92
2024-08-30,North,Groceries,5,558.62
2024-08-30,North,Furniture,5,575.23
2024-08-30,North,Toys,8,203.75
2024-08-30,South,Electronics,6,573.74
2024-08-30,South,Clothing,8,591.54
2024-08-30,South,Groceries,9,539.26
2024-08-30,South,Furniture,7,622.3
2024-08-30,South,Toys,4,840.99
2024-08-30,East,Electronics,5,540.34
2024-08-30,East,Clothing,9,824.19
2024-08-30,East,Groceries,7,547.73
2024-08-30,East,Furniture,9,399.94
2024-08-30,East,Toys,10,573.59
2024-08-30,West,Electronics,6,662.7
2024-08-30,West,Clothing,7,410.63
2024-08-30,West,Groceries,9,457.92
2024-08-30,West,Furniture,7,613.19
2024-08-30,West,Toys,3,355.66
2024-08-31,North,Electronics,8,602.84
2024-08-31,North,Clothing,7,475.95
2024-08-31,North,Groceries,9,664.21
2024-08-31,North,Furniture,9,458.38
2024-08-31,North,Toys,5,479.28
2024-08-31,South,Electronics,8,407.4
2024-08-31,South,Clothing,8,736.74
2024-08-31,South,Groceries,9,786.73
2024-08-31,South,Furniture,9,634.6
2024-08-31,South,Toys,8,807.46
2024-08-31,East,Electronics,5,417.5
2024-08-31,East,Clothing,8,632.17
2024-08-31,East,Groceries,13,873.96
2024-08-31,East,Furniture,8,767.28
2024-08-31,East,Toys,4,630.91
2024-08-31,West,Electronics,8,825.98
2024-08-31,West,Clothing,12,904.42
2024-08-31,West,Groceries,7,460.62
2024-08-31,West,Furniture,10,855.13
2024-08-31,West,Toys,9,562.36
2024-09-01,North,Electronics,8,461.75
2024-09-01,North,Clothing,9,549.38
2024-09-01,North,Groceries,6,1058.91
2024-09-01,North,Furniture,15,562.32
2024-09-01,North,Toys,10,788.33
2024-09-01,South,Electronics,5,814.59
2024-09-01,South,Clothing,10,685.79
2024-09-01,South,Groceries,5,695.53
2024-09-01,South,Furniture,12,512.61
2024-09-01,South,Toys,5,851.66
2024-09-01,East,Electronics,16,610.78
2024-09-01,East,Clothing,8,623.27
2024-09-01,East,Groceries,7,453.67
2024-09-01,East,Furniture,5,841.78
2024-09-01,East,Toys,11,511.07
2024-09-01,West,Electronics,11,868.81
2024-09-01,West,Clothing,14,851.45
2024-09-01,West,Groceries,10,829.53
2024-09-01,West,Furniture,5,505.05
2024-09-01,West,Toys,8,1147.57
2024-09-02,North,Electronics,5,409.75
2024-09-02,North,Clothing,7,727.14
2024-09-02,North,Groceries,9,536.52
2024-09-02,North,Furniture,4,563.04
2024-09-02,North,Toys,12,498.24
2024-09-02,South,Electronics,10,554.54
2024-09-02,South,Clothing,4,680.07
2024-09-02,South,Groceries,12,514.97
2024-09-02,South,Furniture,9,556.78
2024-09-02,South,Toys,7,525.47
2024-09-02,East,Electronics,5,462.29
2024-09-02,East,Clothing,6,566.84
2024-09-02,East,Groceries,9,496.94
2024-09-02,East,Furniture,5,796.64
2024-09-02,East,Toys,10,830.94
2024-09-02,West,Electronics,14,722.23
2024-09-02,West,Clothing,5,615.25
2024-09-02,West,Groceries,8,420.11
2024-09-02,West,Furniture,14,634.87
2024-09-02,West,Toys,12,413.03
2024-09-03,North,Electronics,11,487.47
2024-09-03,North,Clothing,6,424.16
2024-09-03,North,Groceries,6,666.71
2024-09-03,North,Furniture,7,318.71
2024-09-03,North,Toys,6,552.12
2024-09-03,South,Electronics,8,452.91
2024-09-03,South,Clothing,6,605.22
2024-09-03,South,Groceries,11,488.61
2024-09-03,South,Furniture,4,435.26
2024-09-03,South,Toys,6,615.88
2024-09-03,East,Electronics,13,767.23
2024-09-03,East,Clothing,11,410.21
2024-09-03,East,Groceries,9,453.82
2024-09-03,East,Furniture,7,435.24
2024-09-03,East,Toys,8,583.01
2024-09-03,West,Electronics,6,351.9
2024-09-03,West,Clothing,7,558.64
2024-09-03,West,Groceries,7,338.97
2024-09-03,West,Furniture,7,547.13
2024-09-03,West,Toys,8,385.66
2024-09-04,North,Electronics,2,767.09
2024-09-04,North,Clothing,7,586.68
2024-09-04,North,Groceries,8,510.53
2024-09-04,North,Furniture,7,499.08
2024-09-04,North,Toys,8,439.56
2024-09-04,South,Electronics,15,418.5
2024-09-04,South,Clothing,3,779.63
2024-09-04,South,Groceries,10,428.83
2024-09-04,South,Furniture,10,386.26
2024-09-04,South,Toys,2,770.1
2024-09-04,East,Electronics,8,380.63
2024-09-04,East,Clothing,8,760.6
2024-09-04,East,Groceries,7,657.6
2024-09-04,East,Furniture,6,439.25
2024-09-04,East,Toys,8,339.29
2024-09-04,West,Electronics,3,360.32
2024-09-04,West,Clothing,6,532.18
2024-09-04,West,Groceries,8,692.29
2024-09-04,West,Furniture,4,515.83
2024-09-04,West,Toys,5,570.94
2024-09-05,North,Electronics,9,512.92
2024-09-05,North,Clothing,8,432.98
2024-09-05,North,Groceries,11,839.32
2024-09-05,North,Furniture,5,653.58
2024-09-05,North,Toys,13,359.83
2024-09-05,South,Electronics,7,334.42
2024-09-05,South,Clothing,8,309.41
2024-09-05,South,Groceries,8,484.54
2024-09-05,South,Furniture,9,649.73
2024-09-05,South,Toys,6,479.98
2024-09-05,East,Electronics,14,584.1
2024-09-05,East,Clothing,9,621.08
2024-09-05,East,Groceries,11,812.11
2024-09-05,East,Furniture,16,499.07
2024-09-05,East,Toys,11,311.39
2024-09-05,West,Electronics,8,616.65
2024-09-05,West,Clothing,4,232.66
2024-09-05,West,Groceries,11,579.17
2024-09-05,West,Furniture,6,514.11
2024-09-05,West,Toys,5,524.26
2024-09-06,North,Electronics,8,390.94
2024-09-06,North,Clothing,10,367.56
2024-09-06,North,Groceries,9,521.84
2024-09-06,North,Furniture,6,394.48
2024-09-06,North,Toys,5,585.52
2024-09-06,South,Electronics,8,400.96
2024-09-06,South,Clothing,10,527.56
2024-09-06,South,Groceries,6,580.48
2024-09-06,South,Furniture,5,616.68
2024-09-06,South,Toys,9,446.05
2024-09-06,East,Electronics,9,387.38
2024-09-06,East,Clothing,10,424.3
2024-09-06,East,Groceries,8,522.19
2024-09-06,East,Furniture,5,645.46
2024-09-06,East,Toys,8,495.65
2024-09-06,West,Electronics,8,400.06
2024-09-06,West,Clothing,9,578.75
2024-09-06,West,Groceries,5,392.43
2024-09-06,West,Furniture,12,574.64
2024-09-06,West,Toys,8,546.78
2024-09-07,North,Electronics,2,747.5
2024-09-07,North,Clothing,8,570.87
2024-09-07,North,Groceries,7,1138.46
2024-09-07,North,Furniture,10,430.67
2024-09-07,North,Toys,7,520.68
2024-09-07,South,Electronics,6,599.17
2024-09-07,South,Clothing,14,981.01
2024-09-07,South,Groceries,4,667.46
2024-09-07,South,Furniture,4,804.02
2024-09-07,South,Toys,9,823.96
2024-09-07,East,Electronics,14,637.11
2024-09-07,East,Clothing,6,518.98
2024-09-07,East,Groceries,7,847.16
2024-09-07,East,Furniture,13,1059.31
2024-09-07,East,Toys,13,580.98
2024-09-07,West,Electronics,7,542.39
2024-09-07,West,Clothing,4,753.14
2024-09-07,West,Groceries,7,818.05
2024-09-07,West,Furniture,9,979.36
2024-09-07,West,Toys,6,405.69
2024-09-08,North,Electronics,8,485.97
2024-09-08,North,Clothing,11,629.52
2024-09-08,North,Groceries,5,740.36
2024-09-08,North,Furniture,9,151.08
2024-09-08,North,Toys,5,817.93
2024-09-08,South,Electronics,12,351.71
2024-09-08,South,Clothing,9,721.75
2024-09-08,South,Groceries,11,485.08
2024-09-08,South,Furniture,9,648.76
2024-09-08,South,Toys,7,418.61
2024-09-08,East,Electronics,10,422.61
2024-09-08,East,Clothing,7,589.93
2024-09-08,East,Groceries,7,359.48
2024-09-08,East,Furniture,11,855.28
2024-09-08,East,Toys,11,653.57
2024-09-08,West,Electronics,9,364.09
2024-09-08,West,Clothing,11,793.6
2024-09-08,West,Groceries,4,722.95
2024-09-08,West,Furniture,13,521.84
2024-09-08,West,Toys,5,710.31
2024-09-09,North,Electronics,9,675.99
2024-09-09,North,Clothing,7,615.41
2024-09-09,North,Groceries,7,510.04
2024-09-09,North,Furniture,3,427.9
2024-09-09,North,Toys,8,651.41
2024-09-09,South,Electronics,13,270.86
2024-09-09,South,Clothing,10,618.9
2024-09-09,South,Groceries,5,831.88
2024-09-09,South,Furniture,9,422.19
2024-09-09,South,Toys,4,413.51
2024-09-09,East,Electronics,10,427.62
2024-09-09,East,Clothing,4,467.69
2024-09-09,East,Groceries,9,445.46
2024-09-09,East,Furniture,6,627.95
2024-09-09,East,Toys,5,506.97
2024-09-09,West,Electronics,8,588.36
2024-09-09,West,Clothing,7,635.72
2024-09-09,West,Groceries,12,323.59
2024-09-09,West,Furniture,6,293.17
2024-09-09,West,Toys,4,481.6
2024-09-10,North,Electronics,10,569.85
2024-09-10,North,Clothing,7,437.76
2024-09-10,North,Groceries,6,339.14
2024-09-10,North,Furniture,10,433.94
2024-09-10,North,Toys,7,327.67
2024-09-10,South,Electronics,6,288.78
2024-09-10,South,Clothing,11,533.34
2024-09-10,South,Groceries,12,398.24
2024-09-10,South,Furniture,11,342.05
2024-09-10,South,Toys,9,525.38
2024-09-10,East,Electronics,7,376.12
2024-09-10,East,Clothing,9,728.21
2024-09-10,East,Groceries,11,390.3
2024-09-10,East,Furniture,6,483.95
2024-09-10,East,Toys,9,660.35
2024-09-10,West,Electronics,4,649.31
2024-09-10,West,Clothing,10,424.85
2024-09-10,West,Groceries,5,387.26
2024-09-10,West,Furniture,5,513.29
2024-09-10,West,Toys,6,644.73
2024-09-11,North,Electronics,2,608.04
2024-09-11,North,Clothing,5,283.5
2024-09-11,North,Groceries,12,717.24
2024-09-11,North,Furniture,9,431.82
2024-09-11,North,Toys,8,736.29
2024-09-11,South,Electronics,9,347.92
2024-09-11,South,Clothing,11,371.33
2024-09-11,South,Groceries,9,414.11
2024-09-11,South,Furniture,8,517.59
2024-09-11,South,Toys,12,328.0
2024-09-11,East,Electronics,6,590.49
2024-09-11,East,Clothing,4,371.3
2024-09-11,East,Groceries,12,318.25
2024-09-11,East,Furniture,14,414.07
2024-09-11,East,Toys,9,432.95
2024-09-11,West,Electronics,7,634.18
2024-09-11,West,Clothing,6,475.01
2024-09-11,West,Groceries,13,569.27
2024-09-11,West,Furniture,10,600.0
2024-09-11,West,Toys,12,531.11
2024-09-12,North,Electronics,10,706.3
2024-09-12,North,Clothing,7,242.82
2024-09-12,North,Groceries,8,717.12
2024-09-12,North,Furniture,10,476.85
2024-09-12,North,Toys,6,479.94
2024-09-12,South,Electronics,9,340.96
2024-09-12,South,Clothing,11,473.02
2024-09-12,South,Groceries,7,470.75
2024-09-12,South,Furniture,6,129.84
2024-09-12,South,Toys,6,355.49
2024-09-12,East,Electronics,6,403.29
2024-09-12,East,Clothing,10,501.93
2024-09-12,East,Groceries,10,562.86
2024-09-12,East,Furniture,7,561.64
2024-09-12,East,Toys,8,375.68
2024-09-12,West,Electronics,10,298.02
2024-09-12,West,Clothing,11,463.81
2024-09-12,West,Groceries,13,687.69
2024-09-12,West,Furniture,4,486.39
2024-09-12,West,Toys,5,733.64
2024-09-13,North,Electronics,9,280.03
2024-09-13,North,Clothing,9,403.38
2024-09-13,North,Groceries,7,297.5
2024-09-13,North,Furniture,9,390.17
2024-09-13,North,Toys,7,445.55
2024-09-13,South,Electronics,9,505.89
2024-09-13,South,Clothing,9,541.72
2024-09-13,South,Groceries,7,568.94
2024-09-13,South,Furniture,10,667.6
2024-09-13,South,Toys,9,587.11
2024-09-13,East,Electronics,11,301.58
2024-09-13,East,Clothing,12,457.95
2024-09-13,East,Groceries,7,691.16
2024-09-13,East,Furniture,6,726.7
2024-09-13,East,Toys,7,400.68
2024-09-13,West,Electronics,7,446.04
2024-09-13,West,Clothing,7,575.14
2024-09-13,West,Groceries,6,550.76
2024-09-13,West,Furniture,10,379.66
2024-09-13,West,Toys,7,414.45
2024-09-14,North,Electronics,7,1029.35
2024-09-14,North,Clothing,8,367.87
2024-09-14,North,Groceries,8,1081.75
2024-09-14,North,Furniture,8,725.63
2024-09-14,North,Toys,6,602.1
2024-09-14,South,Electronics,5,642.2
2024-09-14,South,Clothing,13,846.79
2024-09-14,South,Groceries,7,665.18
2024-09-14,South,Furniture,2,669.35
2024-09-14,South,Toys,14,854.36
2024-09-14,East,Electronics,5,717.52
2024-09-14,East,Clothing,6,713.65
2024-09-14,East,Groceries,10,564.28
2024-09-14,East,Furniture,9,501.88
2024-09-14,East,Toys,12,612.52
2024-09-14,West,Electronics,11,789.78
2024-09-14,West,Clothing,5,349.69
2024-09-14,West,Groceries,5,412.99
2024-09-14,West,Furniture,8,833.08
2024-09-14,West,Toys,7,791.36
2024-09-15,North,Electronics,8,577.5
2024-09-15,North,Clothing,5,793.9
2024-09-15,North,Groceries,6,521.37
2024-09-15,North,Furniture,9,654.25
2024-09-15,North,Toys,10,717.86
2024-09-15,South,Electronics,7,588.77
2024-09-15,South,Clothing,7,541.64
2024-09-15,South,Groceries,11,821.93
2024-09-15,South,Furniture,7,390.08
2024-09-15,South,Toys,10,760.07
2024-09-15,East,Electronics,7,875.26
2024-09-15,East,Clothing,13,897.14
2024-09-15,East,Groceries,10,483.31
2024-09-15,East,Furniture,6,514.48
2024-09-15,East,Toys,8,547.71
2024-09-15,West,Electronics,9,1073.99
2024-09-15,West,Clothing,6,711.6
2024-09-15,West,Groceries,12,828.83
2024-09-15,West,Furniture,12,781.93
2024-09-15,West,Toys,11,662.27
2024-09-16,North,Electronics,11,327.04
2024-09-16,North,Clothing,10,584.02
2024-09-16,North,Groceries,6,280.38
2024-09-16,North,Furniture,5,466.3
2024-09-16,North,Toys,7,366.63
2024-09-16,South,Electronics,5,517.75
2024-09-16,South,Clothing,8,523.79
2024-09-16,South,Groceries,1,456.07
2024-09-16,South,Furniture,6,375.69
2024-09-16,South,Toys,7,398.49
2024-09-16,East,Electronics,6,332.04
2024-09-16,East,Clothing,4,441.86
2024-09-16,East,Groceries,10,526.8
2024-09-16,East,Furniture,12,351.11
2024-09-16,East,Toys,5,425.71
2024-09-16,West,Electronics,12,417.11
2024-09-16,West,Clothing,9,538.85
2024-09-16,West,Groceries,8,530.81
2024-09-16,West,Furniture,13,440.42
2024-09-16,West,Toys,9,530.35
2024-09-17,North,Electronics,8,383.38
2024-09-17,North,Clothing,8,544.79
2024-09-17,North,Groceries,4,725.89
2024-09-17,North,Furniture,10,670.67
2024-09-17,North,Toys,6,507.44
2024-09-17,South,Electronics,5,172.59
2024-09-17,South,Clothing,10,491.07
2024-09-17,South,Groceries,8,469.49
2024-09-17,South,Furniture,10,528.1
2024-09-17,South,Toys,11,642.7
2024-09-17,East,Electronics,8,405.76
2024-09-17,East,Clothing,6,656.62
2024-09-17,East,Groceries,14,507.96
2024-09-17,East,Furniture,9,477.23
2024-09-17,East,Toys,6,593.32
2024-09-17,West,Electronics,7,691.71
2024-09-17,West,Clothing,12,582.43
2024-09-17,West,Groceries,13,276.9
2024-09-17,West,Furniture,10,385.38
2024-09-17,West,Toys,13,565.26
2024-09-18,North,Electronics,7,514.51
2024-09-18,North,Clothing,4,516.45
2024-09-18,North,Groceries,11,657.55
2024-09-18,North,Furniture,6,468.01
2024-09-18,North,Toys,7,430.67
2024-09-18,South,Electronics,10,441.44
2024-09-18,South,Clothing,8,606.55
2024-09-18,South,Groceries,10,518.36
2024-09-18,South,Furniture,9,523.22
2024-09-18,South,Toys,8,333.53
2024-09-18,East,Electronics,7,633.54
2024-09-18,East,Clothing,8,404.88
2024-09-18,East,Groceries,7,452.3
2024-09-18,East,Furniture,10,470.72
2024-09-18,East,Toys,10,459.44
2024-09-18,West,Electronics,6,382.21
2024-09-18,West,Clothing,9,299.71
2024-09-18,West,Groceries,4,660.39
2024-09-18,West,Furniture,6,715.06
2024-09-18,West,Toys,6,617.73
2024-09-19,North,Electronics,7,489.05
2024-09-19,North,Clothing,7,454.67
2024-09-19,North,Groceries,14,311.85
2024-09-19,North,Furniture,9,382.08
2024-09-19,North,Toys,10,376.7
2024-09-19,South,Electronics,7,517.82
2024-09-19,South,Clothing,10,364.36
2024-09-19,South,Groceries,10,650.22
2024-09-19,South,Furniture,11,429.1
2024-09-19,South,Toys,9,405.19
2024-09-19,East,Electronics,7,693.05
2024-09-19,East,Clothing,8,503.24
2024-09-19,East,Groceries,11,583.74
2024-09-19,East,Furniture,8,334.4
2024-09-19,East,Toys,12,457.56
2024-09-19,West,Electronics,12,640.29
2024-09-19,West,Clothing,8,600.81
2024-09-19,West,Groceries,6,693.6
2024-09-19,West,Furniture,5,819.9
2024-09-19,West,Toys,9,457.84
2024-09-20,North,Electronics,10,424.92
2024-09-20,North,Clothing,6,424.97
2024-09-20,North,Groceries,6,547.01
2024-09-20,North,Furniture,8,441.4
2024-09-20,North,Toys,5,526.17
2024-09-20,South,Electronics,10,602.6
2024-09-20,South,Clothing,12,525.27
2024-09-20,South,Groceries,11,322.7
2024-09-20,South,Furniture,8,362.54
2024-09-20,South,Toys,9,532.65
2024-09-20,East,Electronics,8,561.12
2024-09-20,East,Clothing,8,318.81
2024-09-20,East,Groceries,6,535.31
2024-09-20,East,Furniture,4,399.84
2024-09-20,East,Toys,8,775.52
2024-09-20,West,Electronics,5,449.99
2024-09-20,West,Clothing,9,488.26
2024-09-20,West,Groceries,8,656.83
2024-09-20,West,Furniture,7,459.26
2024-09-20,West,Toys,7,366.64
2024-09-21,North,Electronics,3,649.72
2024-09-21,North,Clothing,16,689.9
2024-09-21,North,Groceries,7,600.01
2024-09-21,North,Furniture,9,666.0
2024-09-21,North,Toys,4,1161.07
2024-09-21,South,Electronics,10,548.74
2024-09-21,South,Clothing,8,428.61
2024-09-21,South,Groceries,9,469.77
2024-09-21,South,Furniture,8,745.65
2024-09-21,South,Toys,7,679.33
2024-09-21,East,Electronics,9,587.08
2024-09-21,East,Clothing,7,783.25
2024-09-21,East,Groceries,9,799.68
2024-09-21,East,Furniture,8,693.39
2024-09-21,East,Toys,8,665.36
2024-09-21,West,Electronics,3,968.02
2024-09-21,West,Clothing,8,534.97
2024-09-21,West,Groceries,8,582.2
2024-09-21,West,Furniture,2,626.69
2024-09-21,West,Toys,6,647.17
2024-09-22,North,Electronics,8,935.35
2024-09-22,North,Clothing,6,805.82
2024-09-22,North,Groceries,2,909.67
2024-09-22,North,Furniture,6,809.36
2024-09-22,North,Toys,10,704.25
2024-09-22,South,Electronics,9,555.73
2024-09-22,South,Clothing,6,722.07
2024-09-22,South,Groceries,2,390.08
2024-09-22,South,Furniture,5,426.12
2024-09-22,South,Toys,6,665.07
2024-09-22,East,Electronics,8,521.76
2024-09-22,East,Clothing,8,732.62
2024-09-22,East,Groceries,4,600.58
2024-09-22,East,Furniture,10,736.56
2024-09-22,East,Toys,7,777.19
2024-09-22,West,Electronics,8,706.91
2024-09-22,West,Clothing,5,738.77
2024-09-22,West,Groceries,7,693.9
2024-09-22,West,Furniture,9,335.55
2024-09-22,West,Toys,8,552.81
2024-09-23,North,Electronics,7,565.34
2024-09-23,North,Clothing,8,428.29
2024-09-23,North,Groceries,8,527.74
2024-09-23,North,Furniture,8,606.35
2024-09-23,North,Toys,10,301.6
2024-09-23,South,Electronics,10,734.54
2024-09-23,South,Clothing,7,369.19
2024-09-23,South,Groceries,8,469.29
2024-09-23,South,Furniture,11,429.84
2024-09-23,South,Toys,8,425.33
2024-09-23,East,Electronics,9,517.85
2024-09-23,East,Clothing,4,544.48
2024-09-23,East,Groceries,7,409.23
2024-09-23,East,Furniture,8,646.76
2024-09-23,East,Toys,7,478.98
2024-09-23,West,Electronics,9,653.27
2024-09-23,West,Clothing,5,270.54
2024-09-23,West,Groceries,10,552.33
2024-09-23,West,Furniture,8,410.27
2024-09-23,West,Toys,9,404.89
2024-09-24,North,Electronics,7,546.13
2024-09-24,North,Clothing,8,585.84
2024-09-24,North,Groceries,13,474.39
2024-09-24,North,Furniture,6,452.09
2024-09-24,North,Toys,8,522.03
2024-09-24,South,Electronics,7,547.31
2024-09-24,South,Clothing,7,725.24
2024-09-24,South,Groceries,9,453.77
2024-09-24,South,Furniture,8,322.62
2024-09-24,South,Toys,7,447.0
2024-09-24,East,Electronics,6,446.9
2024-09-24,East,Clothing,6,703.15
2024-09-24,East,Groceries,11,615.77
2024-09-24,East,Furniture,10,581.86
2024-09-24,East,Toys,8,516.02
2024-09-24,West,Electronics,9,563.53
2024-09-24,West,Clothing,9,695.94
2024-09-24,West,Groceries,6,432.17
2024-09-24,West,Furniture,11,782.96
2024-09-24,West,Toys,8,489.22
2024-09-25,North,Electronics,9,710.7
2024-09-25,North,Clothing,9,389.1
2024-09-25,North,Groceries,7,557.09
2024-09-25,North,Furniture,10,541.28
2024-09-25,North,Toys,6,536.06
2024-09-25,South,Electronics,7,342.52
2024-09-25,South,Clothing,4,604.49
2024-09-25,South,Groceries,5,392.97
